order_id,origin_id,origin_lat,origin_lng,dest_id,dest_lat,dest_lng,trip_distance,start_time,origin_grid_id,dest_grid_id,itinerary_node_list,itinerary_segment_dis_list,trip_time,designed_reward,cancel_prob,selected_mode,mode_prob_SAV,mode_prob_Taxi,mode_prob_Metro,mode_prob_Bus,trip_cost,trip_travel_time,trip_waiting_time,user_gender,user_age,user_income,user_education,user_household_size,user_car_ownership,user_pt_accessibility,user_shared_mobility_freq,user_av_experience,user_sm_experience,user_sm_willingness,user_major,user_region,Gender_encoded,Age_encoded,Income_encoded,Education_encoded,Household_Size_encoded,Car_Ownership_encoded,PT_Accessibility_encoded,Shared_Mobility_Frequency_encoded,AV_Experience_encoded,SM_Experience_encoded,SM_Willingness_encoded,Major_encoded,Region_encoded,source_scenario
2244,718370,22.3325274,114.1523163,726424,22.5022225,114.1441421,10.770063193528191,23498,54,48,"[718370, 726424]",[10.77],718.0042129018794,79.39,0.05,SAV,0.2358,0.1432,0.4062,0.2148,40,16,5,Male,35-44,$14300??19800,Bachelor's degree,2,Yes,Low,Sometimes,No,No,Yes,Social Sciences,Hong Kong Island,1,39,17050,3,2,1,1,2,0,0,1,3,1,Scenario_4.4
2245,716366,22.2895488,113.9419767,723843,22.2808422,114.1696077,31.596724218685463,28192,23,53,"[716366, 723843]",[31.60],2106.4482812456977,230.73,0.05,SAV,0.3122,0.1532,0.3592,0.1755,50,35,3,Male,25-34,$19800??31100,High school or below,3,Yes,High,Often,Yes,No,Yes,Social Sciences,New Territories West,1,29,25450,1,3,1,3,3,1,0,1,3,4,Scenario_4.2
2246,721113,22.3722857,114.2600833,719896,22.3930283,114.2078401,5.845773817351773,27121,65,55,"[721113, 719896]",[5.85],389.7182544901182,45.26,0.05,SAV,0.5125,0.1254,0.2958,0.0663,50,35,3,Female,25-34,$19800??31100,Bachelor's degree,3,Yes,High,Often,Yes,No,No,Engineering/Architecture,Kowloon,0,29,25450,3,3,1,3,3,1,0,0,1,2,Scenario_4.2
2247,716257,22.3040795,114.2852491,718846,22.4294419,114.0263189,38.88765684986212,24516,64,36,"[716257, 718846]",[38.89],2592.5104566574746,260.57,0.05,SAV,0.4231,0.153,0.2987,0.1252,50,35,3,Male,25-34,$31100??48500,Bachelor's degree,4,Yes,Medium,Very often,No,Yes,No,Engineering/Architecture,Kowloon,1,29,39800,3,4,1,2,4,0,1,0,1,2,Scenario_4.2
2248,722922,22.2977677,114.1784272,721319,22.3017592,114.1856088,0.8618963819870303,30582,53,54,"[722922, 721319]",[0.86],57.45975879913535,9.09,0.05,SAV,0.5333,0.1874,0.1515,0.1279,20,7,3,Female,18-24,$31100??48500,Graduate degree,3,Yes,Medium,Never,Yes,Yes,Yes,Engineering/Architecture,Kowloon,0,21,39800,4,3,1,2,0,1,1,1,1,2,Scenario_4.3
2249,714002,22.4406741,113.9864741,721605,22.2188356,114.212614,33.90432324938712,32078,26,52,"[714002, 721605]",[33.90],2260.2882166258078,186.13,0.05,SAV,0.2471,0.0828,0.4099,0.2602,20,7,3,Male,Under 18,Less than $10400,Bachelor's degree,2,Yes,Low,Rarely,No,No,Yes,Business/Finance,Kowloon,1,16,5200,3,2,1,1,1,0,0,1,2,2,Scenario_4.3
2250,721217,22.3304275,114.2101058,727896,22.4393979,114.1649602,12.975587954044384,23109,54,56,"[721217, 727896]",[12.98],865.0391969362922,99.57,0.05,SAV,0.6386,0.0748,0.2126,0.074,20,7,3,Female,Under 18,$19800??31100,Some college/Associate,1,No,Low,Sometimes,Yes,Yes,Yes,Business/Finance,New Territories East,0,16,25450,2,1,0,1,2,1,1,1,2,3,Scenario_4.3
2251,716910,22.3147878,114.22373,728652,22.26796,113.99189,24.41457441500837,34614,64,23,"[716910, 728652]",[24.41],1627.6382943338913,182.21,0.05,SAV,0.345,0.1224,0.461,0.0716,40,16,5,Male,18-24,$10400??14300,Bachelor's degree,2,No,High,Rarely,Yes,No,No,Social Sciences,Tsuen Wan,1,21,12350,3,2,0,3,1,1,0,0,3,9,Scenario_4.4
2252,720615,22.3143258,114.217606,727855,22.2969247,113.9203576,34.167056335161476,23482,54,13,"[720615, 727855]",[34.17],2277.8037556774316,245.85,0.05,SAV,0.5482,0.1077,0.2242,0.1199,240,40,10,Female,35-44,$19800??31100,Some college/Associate,1,Yes,High,Rarely,Yes,Yes,Yes,Engineering/Architecture,Hong Kong Island,0,39,25450,2,1,1,3,1,1,1,1,1,1,Scenario_4.1
2253,717114,22.4179342,113.9835309,723185,22.4216971,114.0209939,7.056154749410582,27491,26,36,"[717114, 723185]",[7.06],470.4103166273721,51.57,0.05,SAV,0.4042,0.146,0.2524,0.1974,20,7,3,Female,25-34,$14300??19800,Some college/Associate,3,Yes,High,Rarely,No,Yes,No,Social Sciences,Sha Tin,0,29,17050,2,3,1,3,1,0,1,0,3,7,Scenario_4.3
2254,723696,22.4730447,114.0471579,721106,22.2838169,114.2224784,18.280979535025146,26218,37,63,"[723696, 721106]",[18.28],1218.7319690016766,130.6,0.05,SAV,0.2967,0.1265,0.3508,0.226,50,35,3,Male,35-44,$14300??19800,Graduate degree,3,Yes,Medium,Sometimes,No,Yes,Yes,Business/Finance,Hong Kong Island,1,39,17050,4,3,1,2,2,0,1,1,2,1,Scenario_4.2
2255,723589,22.3776494,113.9666433,724639,22.3729358,114.1106703,14.818572814589663,33514,25,45,"[723589, 724639]",[14.82],987.9048543059776,91.64,0.05,SAV,0.358,0.0745,0.4982,0.0692,240,40,10,Male,25-34,Less than $10400,Graduate degree,1,Yes,High,Sometimes,Yes,No,No,Engineering/Architecture,New Territories East,1,29,5200,4,1,1,3,2,1,0,0,1,3,Scenario_4.1
2256,724631,22.3696765,114.1232089,721812,22.4416169,114.0077535,14.312967700441359,27893,45,26,"[724631, 721812]",[14.31],954.1978466960906,88.28,0.05,SAV,0.3773,0.056,0.5033,0.0634,20,7,3,Male,18-24,Less than $10400,Some college/Associate,1,No,Medium,Often,Yes,No,Yes,Engineering/Architecture,New Territories East,1,21,5200,2,1,0,2,3,1,0,1,1,3,Scenario_4.3
2257,716571,22.3698494,113.9274585,729148,22.4426527,114.1771116,52.108487861475126,22428,15,56,"[716571, 729148]",[52.11],3473.8991907650084,351.34,0.05,SAV,0.1622,0.2039,0.2755,0.3585,240,40,10,Male,45-54,$19800??31100,Bachelor's degree,3,Yes,Medium,Rarely,Yes,Yes,Yes,Science/Technology,Kowloon,1,49,25450,3,3,1,2,1,1,1,1,4,2,Scenario_4.1
2258,722137,22.4809353,114.0505718,721892,22.3924917,113.9675935,13.13824911360288,32153,37,25,"[722137, 721892]",[13.14],875.8832742,76.78,0.05,SAV,0.4938,0.0769,0.3385,0.0908,40,16,5,Female,55-64,Unemployed / Prefer not to say,Bachelor's degree,1,Yes,Medium,Very often,No,Yes,Yes,Engineering/Architecture,Kowloon,0,59,0,3,1,1,2,4,0,1,1,1,2,Scenario_4.4
2259,722403,22.4419523,113.9966619,724468,22.3945671,114.1979869,21.354694252362957,29673,26,55,"[722403, 724468]",[21.35],1423.6462834908639,162.59,0.05,SAV,0.2508,0.2063,0.1454,0.3975,20,7,3,Female,18-24,$19800??31100,Bachelor's degree,5+,Yes,High,Rarely,Yes,Yes,Yes,Other,Tsuen Wan,0,21,25450,3,5,1,3,1,1,1,1,6,9,Scenario_4.3
2260,723158,22.362893,114.1148178,729914,22.2538337,114.186618,9.335970319679934,30803,45,53,"[723158, 729914]",[9.34],622.3980213119956,74.74,0.05,SAV,0.3478,0.2156,0.3028,0.1337,40,16,5,Female,45-54,$14300??19800,Bachelor's degree,2,Yes,High,Never,Yes,No,Yes,Business/Finance,New Territories East,0,49,17050,3,2,1,3,0,1,0,1,2,3,Scenario_4.4
2261,724216,22.3907858,113.9223996,729521,22.4626175,114.0187097,23.10471567371826,31668,15,37,"[724216, 729521]",[23.10],1540.314378247884,175.46,0.05,SAV,0.1973,0.153,0.3453,0.3044,50,35,3,Male,25-34,$14300??19800,Some college/Associate,3,Yes,Low,Often,Yes,No,Yes,Arts/Humanities,Tuen Mun,1,29,17050,2,3,1,1,3,1,0,1,5,8,Scenario_4.2
2262,720899,22.3246488,114.2106968,722185,22.3446195,114.1959625,2.688473354879263,28422,54,54,"[720899, 722185]",[2.69],179.23155699195087,22.52,0.05,SAV,0.2754,0.2925,0.203,0.2291,20,7,3,Female,45-54,$19800??31100,Graduate degree,3,Yes,Medium,Never,Yes,Yes,Yes,Science/Technology,Sha Tin,0,49,25450,4,3,1,2,0,1,1,1,4,7,Scenario_4.3
2263,721083,22.3384266,114.1544091,725467,22.4433443,114.1761105,9.394953542278415,34682,54,56,"[721083, 725467]",[9.39],626.3302361518944,75.17,0.05,SAV,0.2527,0.2335,0.345,0.1689,40,16,5,Male,35-44,$14300??19800,Bachelor's degree,2,Yes,High,Never,Yes,No,Yes,Science/Technology,Tsuen Wan,1,39,17050,3,2,1,3,0,1,0,1,4,9,Scenario_4.4
2264,722349,22.3611884,114.1329704,724608,22.3321478,114.195765,7.220393677054558,22751,45,54,"[722349, 724608]",[7.22],481.35957847030386,71.03,0.05,SAV,0.734,0.0863,0.1648,0.0149,50,35,3,Female,25-34,$48500 or more,Bachelor's degree,1,No,High,Often,Yes,No,Yes,Engineering/Architecture,New Territories East,0,29,60000,3,1,0,3,3,1,0,1,1,3,Scenario_4.2
2265,727414,22.3550194,114.123642,727874,22.2992847,114.2302643,12.596965102382352,32818,45,63,"[727414, 727874]",[12.60],839.7976734921568,116.71,0.05,SAV,0.569,0.1525,0.1642,0.1143,240,40,10,Female,Under 18,$48500 or more,Bachelor's degree,3,Yes,High,Often,Yes,No,Yes,Science/Technology,Kowloon,0,16,60000,3,3,1,3,3,1,0,1,4,2,Scenario_4.1
2266,727225,22.4819875,114.0449933,727825,22.2735862,114.1301347,24.771639200617738,22724,37,43,"[727225, 727825]",[24.77],1651.4426133745158,187.71,0.05,SAV,0.5326,0.1265,0.2807,0.0602,20,7,3,Male,18-24,$31100??48500,High school or below,1,Yes,Medium,Often,Yes,No,Yes,Engineering/Architecture,New Territories East,1,21,39800,1,1,1,2,3,1,0,1,1,3,Scenario_4.3
2267,727032,22.4569719,114.18647,730072,22.3394471,114.206009,14.32925926852654,22764,57,54,"[727032, 730072]",[14.33],955.2839512351027,109.04,0.05,SAV,0.3232,0.171,0.3621,0.1437,40,16,5,Male,Under 18,$19800??31100,Graduate degree,3,No,High,Never,Yes,No,Yes,Science/Technology,Sha Tin,1,16,25450,4,3,0,3,0,1,0,1,4,7,Scenario_4.4
2268,724904,22.3027877,114.1594717,725237,22.4234631,114.0384545,32.515547112700155,28845,54,36,"[724904, 725237]",[32.52],2167.703140846677,236.13,0.05,SAV,0.3446,0.1528,0.237,0.2657,50,35,3,Female,35-44,$14300??19800,Some college/Associate,4,Yes,High,Often,Yes,Yes,Yes,Science/Technology,Hong Kong Island,0,39,17050,2,4,1,3,3,1,1,1,4,1,Scenario_4.2
2269,719466,22.2887913,114.138375,726766,22.3059379,114.1715141,3.9062744521225023,29098,43,54,"[719466, 726766]",[3.91],260.4182968081668,31.48,0.05,SAV,0.3233,0.3275,0.2,0.1493,40,16,5,Female,25-34,$31100??48500,Some college/Associate,3,Yes,High,Never,Yes,No,No,Other,Hong Kong Island,0,29,39800,2,3,1,3,0,1,0,0,6,1,Scenario_4.4
2270,720154,22.3260153,114.2506057,725142,22.3796454,114.1288529,10.620522804236503,33809,64,45,"[720154, 725142]",[10.62],708.0348536157669,94.56,0.05,SAV,0.4587,0.2268,0.2475,0.067,40,16,5,Male,35-44,$48500 or more,Some college/Associate,2,Yes,High,Sometimes,No,No,Yes,Engineering/Architecture,Kowloon,1,39,60000,2,2,1,3,2,0,0,1,1,2,Scenario_4.4
2271,723567,22.4433545,114.0129922,731390,22.3410872,114.1434239,17.582233819419542,35247,36,44,"[723567, 731390]",[17.58],1172.1489212946362,107.13,0.05,SAV,0.1984,0.1018,0.4129,0.2869,240,40,10,Male,25-34,Less than $10400,Bachelor's degree,2,Yes,Medium,Never,Yes,No,Yes,Engineering/Architecture,Sha Tin,1,29,5200,3,2,1,2,0,1,0,1,1,7,Scenario_4.1
2272,729597,22.2744074,114.1553649,733189,22.2368603,114.1981566,6.068279318769079,23965,53,52,"[729597, 733189]",[6.07],404.5519545846053,44.65,0.05,SAV,0.5237,0.1349,0.1765,0.1649,20,7,3,Female,25-34,$31100??48500,High school or below,3,Yes,High,Very often,No,Yes,Yes,Arts/Humanities,New Territories East,0,29,39800,1,3,1,3,4,0,1,1,5,3,Scenario_4.3
2273,727107,22.2478041,114.1737643,727066,22.3373492,114.1903616,14.82041121394978,24592,52,54,"[727107, 727066]",[14.82],988.0274142633187,134.61,0.05,SAV,0.4922,0.2712,0.1758,0.0608,20,7,3,Female,35-44,$48500 or more,Bachelor's degree,2,Yes,Medium,Rarely,Yes,No,Yes,Engineering/Architecture,Hong Kong Island,0,39,60000,3,2,1,2,1,1,0,1,1,1,Scenario_4.3
2274,728910,22.4972917,114.1307941,730010,22.3618757,114.0994131,18.972881207290758,27543,47,45,"[728910, 730010]",[18.97],1264.8587471527171,170.09,0.05,SAV,0.4389,0.2368,0.2661,0.0582,50,35,3,Male,45-54,$48500 or more,Some college/Associate,3,No,High,Often,Yes,Yes,Yes,Engineering/Architecture,New Territories East,1,49,60000,2,3,0,3,3,1,1,1,1,3,Scenario_4.2
2275,723905,22.2869897,114.1929654,735504,22.4711714,114.0560184,24.85368439291363,24514,53,37,"[723905, 735504]",[24.85],1656.9122928609088,221.95,0.05,SAV,0.2644,0.3328,0.3783,0.0245,20,7,3,Male,65 and above,$48500 or more,Bachelor's degree,3,No,High,Very often,Yes,No,No,Engineering/Architecture,Tuen Mun,1,68,60000,3,3,0,3,4,1,0,0,1,8,Scenario_4.3
2276,724171,22.3020197,114.2348534,732254,22.4776369,114.0738399,22.346310673338976,29012,64,37,"[724171, 732254]",[22.35],1489.754044889265,167.97,0.05,SAV,0.3683,0.1124,0.4631,0.0561,50,35,3,Male,45-54,$10400??14300,Graduate degree,1,Yes,High,Often,Yes,No,Yes,Business/Finance,Kowloon,1,49,12350,4,1,1,3,3,1,0,1,2,2,Scenario_4.2
2277,723518,22.3719781,113.9542014,732602,22.4402888,114.1297531,31.286915781751784,31513,25,46,"[723518, 732602]",[31.29],2085.794385450119,174.41,0.05,SAV,0.2302,0.0894,0.281,0.3994,50,35,3,Female,18-24,Less than $10400,Bachelor's degree,3,Yes,Medium,Never,No,No,Yes,Science/Technology,Hong Kong Island,0,21,5200,3,3,1,2,0,0,0,1,4,1,Scenario_4.2
2278,726435,22.477871,114.1551611,736337,22.4228942,113.9900628,12.074173515291763,24473,57,26,"[726435, 736337]",[12.07],804.9449010194509,92.95,0.05,SAV,0.2132,0.2121,0.3448,0.2299,40,16,5,Male,35-44,$19800??31100,Some college/Associate,4,Yes,Medium,Very often,Yes,No,Yes,Science/Technology,Kowloon,1,39,25450,2,4,1,2,4,1,0,1,4,2,Scenario_4.4
2279,726706,22.4298136,113.9914899,736214,22.381787,114.1837362,31.65627157702451,35155,26,55,"[726706, 736214]",[31.66],2110.4181051349674,184.87,0.05,SAV,0.3151,0.0665,0.284,0.3344,240,40,10,Female,18-24,Less than $10400,High school or below,2,No,Medium,Rarely,Yes,Yes,Yes,Science/Technology,Islands,0,21,5200,1,2,0,2,1,1,1,1,4,5,Scenario_4.1
2280,725311,22.3664719,114.1334097,728223,22.2842037,114.1406634,9.178183424,34504,45,43,"[725311, 728223]",[9.18],611.8788949304507,72.62,0.05,SAV,0.2564,0.1801,0.2196,0.3438,240,40,10,Male,25-34,$31100??48500,High school or below,3,Yes,Medium,Sometimes,Yes,Yes,Yes,Science/Technology,New Territories East,1,29,39800,1,3,1,2,2,1,1,1,4,3,Scenario_4.1
2281,729185,22.3130527,114.1707016,734918,22.3214317,114.1934918,2.5226921545228556,30963,54,54,"[729185, 734918]",[2.52],168.1794769681904,22.26,0.05,SAV,0.4719,0.1586,0.2725,0.097,40,16,5,Male,18-24,$31100??48500,Some college/Associate,3,Yes,Medium,Very often,Yes,No,Yes,Engineering/Architecture,Sha Tin,1,21,39800,2,3,1,2,4,1,0,1,1,7,Scenario_4.4
2282,729591,22.2693694,114.2395558,736562,22.3606087,114.2530177,10.239420036274499,26418,63,65,"[729591, 736562]",[10.24],682.6280024,77.54,0.05,SAV,0.2689,0.1666,0.2234,0.3411,240,40,10,Male,25-34,$31100??48500,High school or below,3,Yes,Low,Often,Yes,Yes,Yes,Social Sciences,Tuen Mun,1,29,39800,1,3,1,1,3,1,1,1,3,8,Scenario_4.1
2283,729973,22.3068173,114.1661569,730664,22.4663971,114.0267688,12.272648326418736,24048,54,37,"[729973, 730664]",[12.27],818.1765550945823,95.84,0.05,SAV,0.3534,0.2721,0.2145,0.16,40,16,5,Female,35-44,$31100??48500,Bachelor's degree,4,Yes,High,Often,Yes,No,Yes,Arts/Humanities,New Territories West,0,39,39800,3,4,1,3,3,1,0,1,5,4,Scenario_4.4
2284,732515,22.4890809,114.1012827,737595,22.3410156,114.2480269,22.32946918995905,25038,47,64,"[732515, 737595]",[22.33],1488.6312793306033,166.89,0.05,SAV,0.4985,0.0994,0.3278,0.0744,240,40,10,Female,25-34,$14300??19800,Graduate degree,1,Yes,High,Rarely,Yes,No,No,Business/Finance,New Territories West,0,29,17050,4,1,1,3,1,1,0,0,2,4,Scenario_4.1
2285,729328,22.4112331,114.0631793,738668,22.4535765,114.1673787,6.608004968271577,29884,36,57,"[729328, 738668]",[6.61],440.53366455143845,40.57,0.05,SAV,0.3055,0.0889,0.4208,0.1848,20,7,3,Male,18-24,Less than $10400,Bachelor's degree,2,Yes,High,Sometimes,No,No,Yes,Science/Technology,Tsuen Wan,1,21,5200,3,2,1,3,2,0,0,1,4,9,Scenario_4.3
2286,730715,22.2831171,113.937304,738817,22.38249,114.215272,30.651246376410032,27943,13,55,"[730715, 738817]",[30.65],2043.416425094002,225.17,0.05,SAV,0.1793,0.1483,0.2191,0.4533,240,40,10,Female,45-54,$14300??19800,Some college/Associate,4,Yes,Medium,Rarely,Yes,Yes,Yes,Engineering/Architecture,New Territories West,0,49,17050,2,4,1,2,1,1,1,1,1,4,Scenario_4.1
2287,726270,22.4953715,114.1431496,740314,22.3444276,114.1788094,17.17978241624812,28992,47,54,"[726270, 740314]",[17.18],1145.3188277498746,157.13,0.05,SAV,0.5148,0.2323,0.2074,0.0455,40,16,5,Male,25-34,$48500 or more,Graduate degree,2,Yes,Medium,Sometimes,Yes,No,Yes,Engineering/Architecture,Hong Kong Island,1,29,60000,4,2,1,2,2,1,0,1,1,1,Scenario_4.4
2288,730323,22.2769085,114.1946206,734727,22.3728847,114.1054745,14.070337895583965,22345,53,45,"[730323, 734727]",[14.07],938.0225263722643,101.12,0.05,SAV,0.4683,0.1252,0.2708,0.1357,20,7,3,Female,25-34,$19800??31100,Some college/Associate,1,Yes,Medium,Never,No,No,Yes,Engineering/Architecture,Tuen Mun,0,29,25450,2,1,1,2,0,0,0,1,1,8,Scenario_4.3
2289,735022,22.3123846,114.166525,738907,22.473262,114.0503728,21.508361668313633,30329,54,37,"[735022, 738907]",[21.51],1433.8907778875755,154.1,0.05,SAV,0.4322,0.1144,0.2769,0.1765,40,16,5,Female,25-34,$14300??19800,Bachelor's degree,1,Yes,Low,Sometimes,No,No,Yes,Arts/Humanities,Sha Tin,0,29,17050,3,1,1,1,2,0,0,1,5,7,Scenario_4.4
2290,733784,22.4317765,114.0000428,740418,22.4990611,114.0787372,11.016578357789596,35233,26,37,"[733784, 740418]",[11.02],734.4385571859731,79.29,0.05,SAV,0.496,0.1228,0.1694,0.2118,50,35,3,Female,18-24,$31100??48500,Bachelor's degree,4,Yes,Medium,Sometimes,No,Yes,Yes,Engineering/Architecture,Kowloon,0,21,39800,3,4,1,2,2,0,1,1,1,2,Scenario_4.2
2291,732464,22.2485758,114.1665861,732603,22.4710828,114.0022564,29.961924019863368,33133,52,27,"[732464, 732603]",[29.96],1997.4616013242244,210.59,0.05,SAV,0.3278,0.0955,0.2733,0.3033,240,40,10,Male,18-24,$19800??31100,Bachelor's degree,2,Yes,Medium,Rarely,No,Yes,Yes,Social Sciences,New Territories East,1,21,25450,3,2,1,2,1,0,1,1,3,3,Scenario_4.1
2292,736060,22.3005241,114.1761676,732375,22.3844878,114.1228834,10.825852316010508,26612,54,45,"[736060, 732375]",[10.83],721.7234877340338,79.78,0.05,SAV,0.3784,0.1016,0.3696,0.1504,50,35,3,Male,25-34,$19800??31100,Bachelor's degree,2,No,Medium,Sometimes,No,Yes,Yes,Science/Technology,New Territories East,1,29,25450,3,2,0,2,2,0,1,1,4,3,Scenario_4.2
2293,732360,22.2916522,113.9387965,737095,22.438042,114.0035831,17.58834434586632,28176,13,26,"[732360, 737095]",[17.59],1172.5562897244213,133.48,0.05,SAV,0.213,0.264,0.3681,0.155,20,7,3,Female,65 and above,$14300??19800,Graduate degree,2,Yes,Low,Rarely,Yes,No,Yes,Business/Finance,Kowloon,0,68,17050,4,2,1,1,1,1,0,1,2,2,Scenario_4.3
2294,736672,22.3212927,114.1298014,733940,22.3023797,113.9356652,31.180125068130604,25363,44,14,"[736672, 733940]",[31.18],2078.6750045420404,228.28,0.05,SAV,0.3918,0.1279,0.2172,0.2631,50,35,3,Female,25-34,$14300??19800,High school or below,3,Yes,Medium,Rarely,Yes,Yes,Yes,Engineering/Architecture,Hong Kong Island,0,29,17050,1,3,1,2,1,1,1,1,1,1,Scenario_4.2
2295,728799,22.3712903,114.114855,742797,22.4292555,114.2461942,14.961788244739187,23539,45,66,"[728799, 742797]",[14.96],997.4525496492791,91.33,0.05,SAV,0.2225,0.0979,0.3624,0.3172,50,35,3,Female,18-24,Less than $10400,Bachelor's degree,4,No,Medium,Rarely,Yes,No,Yes,Science/Technology,Hong Kong Island,0,21,5200,3,4,0,2,1,1,0,1,4,1,Scenario_4.2
2296,733703,22.3139724,113.9415825,735453,22.3030455,114.2362977,22.894850291977466,27642,24,64,"[733703, 735453]",[22.89],1526.3233527984978,170.56,0.05,SAV,0.565,0.1555,0.2093,0.0701,50,35,3,Female,25-34,$31100??48500,Graduate degree,2,Yes,High,Sometimes,Yes,No,Yes,Science/Technology,Kowloon,0,29,39800,4,2,1,3,2,1,0,1,4,2,Scenario_4.2
2297,731259,22.5457232,114.2238184,734228,22.4409791,114.0059465,34.568760267118975,23924,68,26,"[731259, 734228]",[34.57],2304.5840178079316,248.21,0.05,SAV,0.3696,0.1921,0.3213,0.1171,50,35,3,Female,25-34,$31100??48500,High school or below,3,No,Medium,Sometimes,Yes,No,No,Science/Technology,Hong Kong Island,0,29,39800,1,3,0,2,2,1,0,0,4,1,Scenario_4.2
2298,729206,22.449574,114.0291267,737871,22.4314096,114.0409773,2.358587500661977,26820,36,36,"[729206, 737871]",[2.36],157.2391667107985,23.45,0.05,SAV,0.2816,0.149,0.2833,0.2861,50,35,3,Female,25-34,$14300??19800,Bachelor's degree,4,Yes,Medium,Sometimes,Yes,No,Yes,Social Sciences,New Territories East,0,29,17050,3,4,1,2,2,1,0,1,3,3,Scenario_4.2
2299,734244,22.4256919,114.0328556,742252,22.5098015,114.1264722,14.748366618452083,25022,36,48,"[734244, 742252]",[14.75],983.2244412301388,114.04,0.05,SAV,0.4265,0.1457,0.2446,0.1832,40,16,5,Female,18-24,$19800??31100,Bachelor's degree,4,Yes,Medium,Often,Yes,No,Yes,Business/Finance,Hong Kong Island,0,21,25450,3,4,1,2,3,1,0,1,2,1,Scenario_4.4
2300,735091,22.2653829,114.2377066,744180,22.4434652,114.1326281,22.558483569546077,35016,63,46,"[735091, 744180]",[22.56],1503.898904636405,161.91,0.05,SAV,0.269,0.264,0.2094,0.2576,40,16,5,Female,35-44,$31100??48500,Bachelor's degree,4,Yes,High,Never,No,No,Yes,Social Sciences,Islands,0,39,39800,3,4,1,3,0,0,0,1,3,5,Scenario_4.4
2301,731424,22.4637649,113.9874779,744578,22.2969032,114.273885,33.75030596537142,24238,27,63,"[731424, 744578]",[33.75],2250.0203976914277,243.39,0.05,SAV,0.6643,0.1156,0.1523,0.0678,50,35,3,Female,25-34,$31100??48500,Bachelor's degree,2,Yes,Medium,Often,Yes,Yes,Yes,Business/Finance,Kowloon,0,29,39800,3,2,1,2,3,1,1,1,2,2,Scenario_4.2
2302,738961,22.3889154,114.2064438,739894,22.4311068,114.2629063,7.463150570499852,23219,55,66,"[738961, 739894]",[7.46],497.54337136665686,46.09,0.05,SAV,0.2285,0.126,0.5179,0.1275,50,35,3,Male,55-64,Less than $10400,Bachelor's degree,2,No,Medium,Sometimes,Yes,Yes,Yes,Business/Finance,Hong Kong Island,1,59,5200,3,2,0,2,2,1,1,1,2,1,Scenario_4.2
2303,732636,22.4715774,114.0550756,743278,22.3288666,114.1806345,20.455648325585088,24592,37,54,"[732636, 743278]",[20.46],1363.709888372339,155.03,0.05,SAV,0.5158,0.1192,0.3148,0.0501,40,16,5,Male,18-24,$19800??31100,Bachelor's degree,2,No,High,Sometimes,Yes,Yes,No,Social Sciences,Kowloon,1,21,25450,3,2,0,3,2,1,1,0,3,2,Scenario_4.4
2304,732757,22.3147367,113.9494137,741803,22.3645143,114.1822022,44.51735844015878,24332,24,55,"[732757, 741803]",[44.52],2967.8238960105855,306.71,0.05,SAV,0.2957,0.1962,0.2445,0.2637,240,40,10,Female,35-44,$19800??31100,Bachelor's degree,3,Yes,Medium,Rarely,Yes,Yes,No,Science/Technology,Hong Kong Island,0,39,25450,3,3,1,2,1,1,1,0,4,1,Scenario_4.1
2305,736031,22.2808293,114.1867821,740694,22.482332,114.1580703,40.41149390250919,32341,53,57,"[736031, 740694]",[40.41],2694.099593500613,269.1,0.05,SAV,0.2622,0.1132,0.4018,0.2228,240,40,10,Female,55-64,$14300??19800,Bachelor's degree,2,Yes,Medium,Often,No,No,Yes,Business/Finance,Sha Tin,0,59,17050,3,2,1,2,3,0,0,1,2,7,Scenario_4.1
2306,740680,22.2890012,114.1473061,744491,22.2638339,114.1510592,2.8249960194428287,22192,43,53,"[740680, 744491]",[2.82],188.33306796285524,24.49,0.05,SAV,0.4539,0.1061,0.2058,0.2342,40,16,5,Female,18-24,$10400??14300,Some college/Associate,4,Yes,Medium,Often,Yes,Yes,Yes,Engineering/Architecture,New Territories East,0,21,12350,2,4,1,2,3,1,1,1,1,3,Scenario_4.4
2307,734476,22.3197043,114.2092126,738556,22.3155741,113.9425126,46.31467248173608,27927,54,24,"[734476, 738556]",[46.31],3087.6448321157386,317.27,0.05,SAV,0.136,0.1735,0.3567,0.3337,240,40,10,Male,25-34,$19800??31100,Bachelor's degree,5+,Yes,Medium,Sometimes,Yes,No,No,Business/Finance,Kowloon,1,29,25450,3,5,1,2,2,1,0,0,2,2,Scenario_4.1
2308,734177,22.271483,114.1272496,745684,22.2825433,114.1585242,3.445020007843159,28507,43,53,"[734177, 745684]",[3.45],229.66800052287726,22.13,0.05,SAV,0.1279,0.1401,0.3271,0.4049,20,7,3,Female,35-44,Less than $10400,Some college/Associate,5+,Yes,Medium,Sometimes,No,No,No,Social Sciences,Sai Kung,0,39,5200,2,5,1,2,2,0,0,0,3,6,Scenario_4.3
